2022/09/13 09:25:52 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check".
PHP message: [critical] Uncaught Error: App\Controller\HealthCheckController::getHealthCheck(): Return value must be of type App\Controller\JsonReponse, Symfony\Component\HttpFoundation\JsonResponse returned
PHP message: [critical] Uncaught PHP Exception TypeError: "App\Controller\HealthCheckController::getHealthCheck(): Return value must be of type App\Controller\JsonReponse, Symfony\Component\HttpFoundation\JsonResponse returned" at /var/www/api/src/Controller/HealthCheckController.php line 18" while reading response header from upstream, client: 172.28.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.28.0.2:9000", host: "localhost:90"
2022/09/13 15:21:13 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:21:19 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:21:23 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:21:51 [error] 24#24: *50 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:22:08 [error] 24#24: *52 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:22:25 [error] 24#24: *54 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:22:28 [error] 24#24: *54 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:22:31 [error] 24#24: *54 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:22:36 [error] 24#24: *54 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:23:22 [error] 24#24: *59 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:23:29 [error] 24#24: *59 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:23:41 [error] 24#24: *59 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
